id,text
2436,gua2 ka7 i1 kong2 li2 si7 khuann3 tioh8 moo5 sin5 a2 hiooh4
2437,lam5 tsu2 lip8 se3 kam1 guan7 khuann3 phua3 lai5 phiah4 tsau2
2438,sih4 sing5 hong5 a1 sang2 sih4 sing5 hong5 a1 sang2 lin2 boo2 tng1 leh4 tshue7 li2 tshiann2 kau3 tsiann3 mng5 mng5 khau2 sio1 tan2 loo2 lat8
2439,tso3 un3 tsiang3 si7 lu2 lai5 lu2 phainn2 than3 tsinn5
2440,li2 kong2 beh4 tng2 khi3 gua2 liah8 tso3 si7 leh4 ka7 gua2 phian3
2441,kam2 e7 tang3 ma5 huan5 li2 kio3 tsit8 tai5 Uber lai5 tse7
2442,ban7 tshiann2 leh4 li2 m7 tioh8 sing1 ka7 kong1 kho3 sia2 liau2 tsiah4 khi3 sng2
2443,ji7 khong3 it4 peh4 ni5 e5 liu5 kam2 ik8 biau5 si7 sann1 ke3 ik8 biau5 tu5 liau2 u7 H sam1 N ji7 kah4 H one N one e5 i2 gua7 koh4 u7 tsit8 tsiong2 B hing5 e5 khong3 guan5
2444,gua2 thai5 kue3 ke1 a2
2445,lan2 tau3 te2 teh4 tso3 sannh4
2446,ti7 kiann3 thau5 tsing5 hiong3 tak8 ke1 khap8 thau5 hue7 sit4 le2
2447,pa2 pah4
2448,tsit4 liap8 hong1 thai1 tsha1 put4 to1 si7 pai3 lak8 le2 pai3 king1 kue3 jit8 pun2 tang1 ping5 e5 gua7 hai2
2449,tua7 hiann1 bang7 tioh8 a1 pah4 si3 ke3 leh4 tshue7 li2
2450,it4 it4 kai2 sueh4 tshing1 tsho2
2451,hoo7 khau2 ti7 suann1 khu1 e5 tsa1 boo2 lang5 pi2 ti7 tsng1 kha1 e5 khah4 tse7
2452,tsit4 e5 lang5 gam7 bin7 gam7 bin7 koh4 siau3 siunn7 beh4 ka7 gua2 kuai2
2453,hia1 e5 soh4 a2 kuah4 kuah4 hoo7 tng7
2454,an2 ni1 gua2 tsai1
2455,moo9 oo1 peh8 me7 lang5 Fuck you tse1 tsiok4 phainn2 thiann1 e5
2456,gua2 mih8 kiann7 tso3 e7 tshut4 lai5
2457,siat4 su2 a1 long2 tsong2 tshut4 hian7 Frequency of a1 pai2 soo2 u7 e5 gi2 liau7 long2 tsong2 u7 N e5 su5 word tokens P of a1 ting2 i5 N hun1 tsi1 Frequency of a1
2458,to1 sia7 hngh4
2459,khui1 toh4 lah4 tak8 ke1 tse7 lah4
2460,li2 tsit4 nia2 T shirt jiau5 jiau5 theh8 khi3 ut4 ut4 leh4 lah4
2461,au7 pai2 gua2 e7 tsun2 si5
2462,soo3 hue1 a2 hngh4 mai3 siunn1 kheh4 ua2 lai5 oo5 khuann3 li2 kui1 sing1 khu1 peh8 thau3 liong5 e5 m7 tsai1 u7 penn7 ah8 bo5 leh4 kak4 hue1 a2 tit8 ka7 io5 tshiu2 koh4 kiam1 pue2 tshiu2 piau2 si7 be7 gian3 kah4 i1 at4 tshiu2
2463,gua2 na2 e7 long2
2464,sing1 thai3 khuan5 king2 pho3 huai7 kah4 mi1 mi1 mauh4 mauh4
2465,sin5 sing3 e5 bu2 tshin1 pau1 iong5 e5 lu2 sing3
2466,kau3 ju5 kim1 siang1 lang5 siong1 sin3
2467,tse1 tau3 te2 si7 khiam3 lang5 gua7 tsue7 tsinn5 ah4
2468,hannh4 an2 ne1 beh4 an2 tsuann2
2469,tshit4 tshit4 si3 tsap8 kau2 kang1 to7 tshut4 suann1
2470,hia1 u7 tsit8 tin7 lang5 king3 lian5 leh4 theh8 bat4 tah4 si3 ke3 bu2
2471,kok4 ui7 ma1 ma1 na7 beh4 kun5 thng1 khong3 buh4 kah4 mi2 sooh4 si7 siong7 tioh8 bi7 e5
2472,han3 tsing1 li5 tann1 thau5 ka7 bin7 thau5 tsing5 hit4 liap8 suann1 khuann3 khuann3 siong3 siong3 leh4 sui5 hoo7 i1 siunn7 tioh8 tsit8 e5 ho2 poo7 soo3
2473,he1 kha1 tah8 tshia1 phang3 ku3 ah4 ai3 khi3 poo2 lai7 thai1 a1
2474,tsia1 lai5 hia1 khi3 seh8 inn5 khoo1 a2
2475,eh4 ban7 tsai5
2476,tsong2 kong2 Caryl lin7 ui5 sui1 lian5 lan2 tsit4 ma2 tui3 tsok8 kun5 e5 too5 sat4 e5 liau2 kai2 u7 khah4 tshim1 a1 m7 koh4 hian7 sit8 si7
2477,ting2 le2 pai3 tai5 tai7 jin5 lui7 hak8 he7 e5 boo2 mi2 kau3 siu7 siau7 kai3 tsit4 e5 tsioh8 thu2 i2 king1 u7 ban7 gua7 ni5
2478,ooh4 ho7 tso3 thian1 po2 a2 lah4 ah4 gua2 to7 han5 ban7 lang5 lah4 tshin3 tshai2 ho7 ho7 leh4 lah4
2479,ha2 muh4 kauh4 siok8 phang2 si7 kai3 tse7 gin2 a2 siong7 ai3 tsiah8 e5
2480,bian2 kho2 lu7 hiah4 tse7 m7 kuan2 an3 tsuann2 khi3 tso3 to7 tioh8 ah4
2481,an2 ne1 ho2 bo5 si3 ni5 kah4 pan1 hoo7 li2 tam1 jim7 kiam1 lak8 ni5 kip4 e5 im1 gak8 kho3
2482,ti7 tso2 iann5 e5 hong5 lam5 hong5 ge7 sok4 sia3 pau1 kuat4 bo5 kang7 si5 ki5 e5 kian3 tiok8 siat4 ke3 si7 tsuan5 tai5 uan5 tsing5 kau3 tann1 siong7 uan5 tsing2 e5 sia7 khu1
2483,eh4
2484,in1 nng7 e5 ang1 a2 boo2 thiau3 e5 pu1 lu3 su3 tsin1 tsing3 phai3
2485,hit4 lui2 hue1 khui1 kah4 ang5 ang5 ang5
2486,tak8 ke1 long2 iau2 be7 tsiah8 liau2
2487,to1 m7 si7 teh4 sin5 king1 koh4
2488,lang5 na7 long2 kau3 ah4 liau2 au7 lan2 tsiah4 kio3 tshia1 kue3 lai5 ka7 lan2 tsai3
2489,to7 si7 kong2 beh4 ke3 sng3 mi1 of AB e7 sai2 han7 tse3 su5 tsoo1 AB e5 pin5 lut8 tshiau1 ke3 tsit8 e5 soo3 bok8 kho2 pi2 tshut4 hian7 tsap8 pai2 i2 siong7 tsiah4 lai5 ke3 sng3 na7 bo5 to7 ka7 theh8 tiau7
2490,tshu3 lai7 e5 khang1 khue3 tap8 tap8 tih4 tih4 tak8 hang7 long2 ai3 gua2 tso3 na2 tso3 e7 liau2
2491,pun2 liat8 tshia1 e5 tsiong1 tiam2 tsam7 tai5 tang1 tih4 beh4 kau3 ah4 na7 beh4 khi3 tai5 pak4 e5 lu2 kheh4 tshiann2 ti7 pun2 tsam7 puann5 tshia1
2492,tshue1 kah4 i1 phian5 kue3 lai5 phian5 kue3 khi3
2493,in1 ui7 bo5 tsiong1 i1 tong3 tso3 tian7 nau2 soo2 i2 i1 tsiah4 e7 tang3 siann2 mih4 long2 si7
2494,bi2 kok4 lang5 si5 kiann5 ti7 tshia1 e5 ban3 bah4 ting2 thau5 tah4 tsit8 kua2 piau1 gi2
2495,khuann3 li2 pak4 too2 thainn7 thainn7 kam2 u7 sin1 a1
2496,bo5 gua2 tshia1 thing5 ti7 B sann1
2497,Windows Vista kah4 Windows tshit4 e5 ji7 hing5 long2 u7 tsi1 uan7 Unicode Extension B e5 ji7 a7
2498,li2 tiann7 tiann7 iong7 bat4 tah4 kauh4 siok8 phang2 lai5 tsiah8 e7 pui5 tsut4 tsut4
2499,li2 na2 hiah4 ni7 be7 liau2 kai2 gua2 gua2 tsuat8 tui3 be7 khi3 tso3 phainn2 tai7 tsi3 li2 m7 bian2 huan5 lo2
2500,ha5 e5 lin2 pa5 bin5 a2 tsai3 beh4 lai9 tai5 pak4
2501,ah4 in1 tsit8 e7 puann1 lai5 honnh4 siu3 kuan1 kah4 hong5 bun5 a2 koh4 tsin1 u7 lan2 e5 ian5 neh4
2502,gong7 tshiunn7 a2
2503,gua2 e7 lai5
2504,li2
2505,tsu2 iau3 e5 guan5 in1 si7 tng7 su5 in1 ui7 gi2 liau7 lai7 te2 e5 sia2 huat4 kah4 su5 tian2 bo5 it4 ti3
2506,m7 koh4 Putin tsing3 khuan5 tsit4 khuan2 tso3 huat4 to7 kan2 na2 suh4 ba5 ioh8 a2 kang7 khuan2 kue3 liong7 e7 bo5 huat4 too7 siu1 suah4
2507,thau5 ke1 sam1 tsan5 tsit8 kin1 lua7 tsue7
2508,thau5 tsing5 kong2 tioh8 e5 bin5 tiau3 kong1 si1 hu7 tsik4 jin5 ka7 ing1 kok4 kong2 poo3 kong1 si1 BBC kong2 tsit8 kua2 gi7 guan5 tui3 po2 siu2 se3 lik8 siunn1 kue3 kiann1 hiann5
2509,aih4 ioh4 thau5 ke1 ah4 m7 thang1 phah4 lah4
2510,su2 iong7 an1 tsuan5 tua3 e5 si5 ka7 an1 tsuan5 tua3 ha5 hoo7 ho2 giu2 hoo7 an5 na7 beh4 thau2 khui1 hiong3 gua7 bin7 puah4 tsit8 e7 to7 e7 sai2 phah4 khui1
2511,ting2 tsit8 kang1 hoo7 li2 tsin1 to1 sia7
2512,an2 ne1 ma7 bo5 thong1
2513,ling7 gua7 i1 koh4 kah4 Cuba tsong2 thong2 Raúl Castro kinn3 bin7 hue7 tam5 thui1 tong7 nng7 kok4 gua7 kau1 tsing3 siong5 hua3
2514,tann1 beh4 siu1 li2 to2 ui7 ah4
2515,li2 ho7 tso3 siann2 mih4 mia5 hannh4 gua2 kio3 tso3 ng5 siu3 lan5
2516,hann9 hiah4 tse7 tsinn5
2517,loh8 lai5
2518,li2 khuann3 hit4 e5 ting1 thah4 tho2 hai2 e5 lang5 e7 tang3 ua2 kho3 ting1 thah4 lai5 tshue7 tioh8 kho3 huann7 e5 hi5 kang2 siau3 lian5 e5 si5 ma7 siunn7 beh4 tshan1 tshiunn7 ting1 thah4 lai5 hong7 hian3 ka1 ki7 tsong2 si7 tsit4 tsun7 ka1 ki7 suah4 be5 sit4 ti7 oo1 oo1 am3 am3 e5 hai2 tiong1 ng1
2519,tsu2 kah4 tsiah4 tshenn1 tshau1 tioh8
2520,lan2 tng2 lai5 khi3
2521,u7 e5 tua7 khi2 tua7 loh8 u7 e5 tsin1 ping5 ho5 u7 e5 tsit8 tak4 a2 ku2 to7 kiat4 sok4 u7 e5 tse7 tsin1 ku2 koh4 tse7 be7 suah4
2522,a1 pah4 li2 na2 e7 the3 i1 kong2 ue7 ah4
2523,gua2 e5 e5 a2 se2 kah4 peh8 siak4 siak4
2524,li2 m7 thang1 an2 ne1 kong2
2525,tsit4 lui2 hue1 sui2 kue3 jim7 ho5 e5 hue1 tshau2
2526,oo5 li2 sui1 jian5 si7 tsa1 boo2 gin2 a2 tan7 si7 tso3 tai7 tsi3 tsiok4 ah8 sa2 lih4 e5
2527,u7 oo9
2528,gua2 mih8 kiann7 tso3 beh4 ho2 se3 e5 si5 tioh8 sing1 ka7 li2 kong2 tsit8 siann1
2529,ik8 tsing5 ngiauh8 ngiauh8 tang7 mng5 tsin2 kah4 kip4 tsin2 e5 sin1 liu5 kam2 e5 penn7 lang5 ke1 khah4 tse7
2530,huat4 tian2 tshut4 tsit8 tho3 guan5 tsik4 tshing1 tsho2 koh4 e7 tang3 tsip4 hing5 e5 tua7 tsian3 liok8
2531,ah4 tse1 kan2 tan1 lah4 in1 lau7 bu2 beh4 si2 e5 si5 tsun7 u7 ka7 gua2 tsioh4
2532,a1 ho2 ke1 a1 tsai5 nng7 kong1 kin1 tang7 nia7 nia7
2533,tai5 pak4 kau3 ko1 hiong5 ai3 gua7 ku2 ing1 kai1 bian2 gua7 ku2 honnh4
2534,ui7 tioh8 tsuann2 iunn7 leh4
2535,tsong2 si7 i2 kau3 tsong1 e5 te7 ui7 tui3 thua1 penn5 e5 lian5 hap8 kok4 khi3 hau7 tam5 phuann3 e7 tang3 huat4 hui1 gua7 tua7 e5 ing2 hiong2 lik8 tak8 ke1 iau2 si7 tsin1 honn3 hian5
2536,sit8 tse3 siong7 u7 e5 hoo7 siong1 tah4 phue3 e5 gi2 su5 ping7 bo5 sio1 ua2 phah4 tshia1 tuann1 u7 kho2 ling5 kong2 tso3 phah4 nng7 tiunn1 tshia1 tuann1
2537,tsue3 kin7 u7 nng7 kiann7 sia7 hue7 sin1 bun5 hoo7 gua2 koh4 kam2 khai3 khi2 lai5 bo5 kong2 be7 saih4
2538,kan1 ta1 khuann3 tshai2 ke1 an2 ne1 lau7 liat8 kun2 kun2 lang5 tshah4 tshah4 tshah4 to7 tsai1 iann2 tsit4 ki1 tian7 iann2 it4 ting7 sing5 kong1 e5
2539,a1 tsai5 m2 a2 ooh4 ua9 bu2 kiann2 bian2 tso3 koh4 u7 hit4 e5 ing5 e5 si5 kan1 tse7 ti7 tsia1 leh4 khai1 kang2 ah4
2540,a1 koo1 kah4 koo1 tiunn7 khuann3 tsit8 e7 gang7 gang7
2541,sian1 sinn1 i1 tsit4 kui2 kang1 phah4 kuann5 phah4 luah8 kam2 e7 si7 tioh8 ma1 la2 li2 a2
2542,ti7 hak8 hau7 ka3 ing1 gi2 ing1 kai1 ing1 kai1 kok4 tse3 hua3 tsiah4 u7 bi7 lai5 ti7 hak8 hau7 ka3 hua5 gi2
2543,bo5 koh4 iong7 u7 ki5 si7 i3 su3 e5 tshing1 hoo1
2544,aih4 to7 m7 bian2 an2 ne1
2545,bah4 ai3 tsha2 tsha2 hoo7 sik8 tsiah4 thang1 ho2 tsiah8
2546,lai5 khuann3 tsia1 oo9
2547,i1 ti7 thoo5 kha1 khok8 khok8 lian3
2548,bo5 ah4 un7 bo5 kik4 lut8 koh4 bo5 hun1 hang5 sia2 e5 tsok4 phin2 kong2 i7 m7 si7 siau2 suat4 si7 si1
2549,lau7 hue3 a2 tsan3 siann1 e5 pi2 siau3 lian5 lang5 kiam2 lak8 tsap8 tshit4 pha1
2550,khah4 kin2 leh4 khah4 kin2 leh4
2551,li2 tsin1 tsiann3 koo2 tsenn2 tsui2 ke1 neh4
2552,gun2 ha5 a2 ti7 to2 ui7
2553,khah4 kiam5 m7 tsiah4 tsiah8 e7 loh8
2554,tsong2 si7 i2 kau3 tsong1 e5 te7 ui7 tui3 thua1 penn5 e5 lian5 hap8 kok4 khi3 hau7 tam5 phuann3 e7 tang3 huat4 hui1 gua7 tua7 e5 ing2 hiong2 lik8 tak8 ke1 iau2 si7 tsin1 ki5 thai7
2555,hinn7 khang1 pinn1 tshak8 hinn7 e5 la2 pah4 siann1 pann1 be7 suah4
2556,in1 kong2 IS kah4 al Qaeda bo5 kang7 tsing5 tsia2 e5 bok8 piau1 si7 kian3 lip8 khu1 hik8 sing3 e5 caliphate m7 si7 ti7 tsuan5 kiu5 huat4 tong7 khiong2 poo3 kong1 kik4 i1 tsu2 iau3 si7 ui1 hiap8 tioh8 tsiu1 ui5 e5 tiong1 tong1 kok4 ka1 m7 si7 bi2 kok4 e5 kok4 thoo2
2557,peh4 pah4 khong3 goo7 phinn1 kiann1 bi2 kok4 Iran kiann5 ua2 Saudi kho3 ka1 ti7
2558,lang5 gua2 khi3 tshue7 gun2 pa2 pah4
2559,hooh4 li2 ue7 e5 tsit4 te3 khang9 pang2 tsin1 tik8 piat8 tsit4 ma2 i2 king1 han2 tit4 u7 lang5 an2 ne1 ue7 a7
2560,an2 ne1 ho2 bo5 si3 ni5 kah4 pan1 hoo7 li2 tam1 jim7 kiam1 lak8 ni5 a2 e5 im1 gak8 kho3
2561,sua3 loh8 kui2 ko3 gueh8 o3 tsiu1 huan7 se3 ma7 e7 pian3 thinn1
2562,kam2 u7 lang5 khuann3 kue3 gu5 tsiah8 siunn1 pa2 khi3 khuann3 ui7 tng5 kho1 e5 tshau2 poo1 a2 u7 tsiah4 ni7 tse7 bo5 kang5 e5 tshau2
2563,tsit4 tshut4 tian7 iann2 e5 tshai3 poo2 tsiann5 gau5 puann1 khuann3 liau2 tsiann5 u7 fu
2564,tse1 iu2 lih4 tsiann5 phang1 oo7 li2 e7 ing7 eh4 khng3 ti7 kheh4 thiann1
2565,siann2 mih8 ah4
2566,be7 ki3 tsit4 bo5 khuai3 lok8 e5 hian7 tsai7 to7 bo5 hing7 hok4 e5 bi7 lai5 tsit4 e5 put4 pian3 e5 to7 li2 kiann1 kiann1 be7 tioh8 ting2
2567,si2 gin2 a2
2568,suh4 khong1 khi3 to7 pa2 ah4 nih4
2569,gua2 tah4 ing3 li2 e7 si2 sim1
2570,iau2 m7 koh4 m7 tsai1 ui7 siann2 tai7 hoo7 a1 biau7 tsiah4 huann1 hi2 tioh8 bak8 nih4 a2 sann1 tu5 a2 hong5 khui1 khui1 ah4 a1 biau7 tshiu2 li2 theh8 tsit8 nia2 sun5 peh8 sik4 e5 iunn5 tsong1 hing1 tsing5 thinn7 tsit8 liap8 tsat8 pak4 kim1 sih4 sih4 kim1 ke1 sim1 hing5 e5 kim1 phinn3
2571,kue3 thai3 loo2 kooh4 liau2 au7 khai1 si2 si7 penn5 te7
2572,phin9 phong2 si7 tsit8 hang7 tui3 sin1 the2 tsin1 ho2 e5 un7 tong7
2573,i1 tsi2 si7 uan3 than3 song3 e5 ai3 gut4 tshoo3 koh4 tshui3 be7 tinn1 sui1 lian5 ai3 i1 m7 koh4 si7 ka7 i1 tong3 tso3 tsa1 boo2 kiann2 an2 ne1 thiann3 sioh4
2574,tse1 khah4 ho2
2575,be7 tang3 tso3 si1 jin5 be7 tang3 tso3 kuann1 be7 tang3 tui1 kiu5 ka1 ti7 e5 li2 siong2 tsia1 e5 long2 si7 ang1 e5 khang1 khue3
2576,i1 kong2 bueh4
2577,an2 ne1 ma7 be7 ing7 tsit4 neh4
2578,lan2 beh4 khi3 hoo7 lang5 tshiann2 tsin3 tsing5 sing1 lai5 khi3 siat4 tooh4 tsit8 e7
2579,tiong7 tiam2 si7 bi2 kok4 i2 king1 bo5 tshiunn7 i2 tsing5 hiah4 kiong5 tai7 a7 ji5 tshiann2 ling2 tsian3 kiat4 sok4 liau2 au7 e5 se3 kai3
2580,e7 gua2 poo7 e7 iann5
2581,na2 e7 puah8 kah4 an2 ne1 sinn1 lah4 iau2 m7 ka1 tsai3 bo5 khue5 kha1
2582,tsit8 lang5 tsit8 khuan2 mia7
2583,tsong2 si7 gua2 u7 thiann1 kinn3 tsau2 kau3 hang7 a2 thau5 e5 si5 u7 kainn1 tsit8 siann1
2584,tui3 put4 tsu7 hai7 li2 lai5 siu7 siong1
2585,thiann1 kong2 i1 tso3 tai7 tsi3 kui2 kui2 kuai3 kuai3 hoo7 lang5 sa1 bo5 tsang2
2586,kong2 i1 niu7 poo7 siunn1 tse7
2587,hit4 king1 gu5 bah4 tiunn5 u7 leh4 thiau3 su1 to2 lip4 puh4
2588,eh4 tshut4 hian7 a7
2589,eh4
2590,it4 si5 na2 u7 huat4 too7 thang1 hing5 lah4
2591,hia1 u7 tsit8 tin7 lang5 leh4 theh8 bat4 tah4 oo1 peh8 hue5
2592,tsit4 siann1 hai7 a7 king3 lian5 tui3 lau5 bue2 ting2 puah8 loh8
2593,kin1 a2 jit8 e5 khang1 khue3 si7 beh4 ka7 kim1 po2 le5 e5 nng7 jue5 hoo7 si2
2594,u7 tai7 tsi3 kin2 kong2 lah4
2595,eh4 tioh8
2596,u7 tsiann5 tshing1 ban7 lang5 leh4 to5 lan7 tsit8 ping5 u7 tsong2 thong2 Bashar al Assad tsit8 ping5 u7 kue3 kik4 phai3 e5 Islam kok4
2597,bo5 bo5 bo5
2598,tsa2 khi2 si5 e7 ing7 eh4 iong7 siok8 phang2 kauh4 nng7 tsian1 tso3 tsa2 khi2 tng3
2599,bian2 koh4 pian7 han7 kah4 ni5 te2 li2 tsinn5 to7 hing5 gua2 lah4
2600,ma2 ling5 tsi5 kah4 tshang1 thau5 ai3 sing1 la7 la7 khui1 tsiah4 thang1 khai1 si2 tsha2
2601,i2 king1 kue3 khi3 bo5 huat4 too7 koh4 kai2 pian3 e5 kue3 khi3 iah8 si7 iau2 be7 huat4 sing1 ma7 m7 tsai1 kam2 e7 huat4 sing1 e5 bi7 lai5
2602,tan2 gin2 a2 na7 mua2 gueh8 gun2 hi1 bang7 lai5 tsia1 ting7 piann2 sang3 lang5
2603,i1 be7 in1 ui7 phinn7 thau5 tu2 puh4 tshut4 lai5 e5 thiau7 a2 huan5 lo2 be7 in1 ui7 hiah8 thau5 sin1 khik4 e5 liau5 bun5 ai1 pe7 kio3 bu2
2604,i1 e5 nng7 tshin1 tshiunn7 tau7 ngueh4 tsit8 ngueh4 tiann7 tioh8 sann1 tsap8 goo7 liap8
2605,tshit4 peh4 ki1 to1 a2 tsuan5 senn1 sian1 u7 kau3 tho2 tse3
2606,a1 ma2 e5 mi1 sin2 e7 tang3 tshia1 tsiok4 tse7 khuan2 mih8 kiann7 tshut4 lai5
2607,tsit4 tsiong2 tsing5 hing5 ha7 Ukraine e5 tsian3 su7 i2 kip8 Russia kah4 se1 hong1 tsi1 kan1 e5 tui3 khong3 na7 si7 ke3 siok8
2608,tshiong1 kik4 khak4 sit8 u7 tsit8 kua2 bi2 kok4 iah8 giam5 iu5 kong1 si1 be7 kham1 tsit4 ke3 siau3 tit8 tit8 lak4 suah4 lai5 pho3 san2
2609,loh8 pui5 siunn1 tang7 thian1 to2 e7 siong1 tioh8 kin1
2610,gua2 beh4 lai5 khi3
2611,tsi2 iau3 tsit4 e5 su5 tsoo1 u7 kho2 ling5 si7 a1 N ah8 si7 V N to7 ka7 liah8 tshut4 lai5
2612,li2 kam2 tsiann5 sit8 kuat4 ting7 beh4 khi3 si7 m7
2613,gun2 tshiu2 siok8 na7 pan7 ho2 e7 hoo7 tak8 ke1 hoo7 tsiau3 ting1 ki1 tsing3 tak8 ke1 long2 theh8 tioh8 tsing3 kiann7 liau2 au7 tsiah4 lai5 kia3 hing5 li2 hing5 li2 thok4 un7 ho2 lan2 tsiah4 lai5 kue3 hai2 kuan1 kah4 an1 tsuan5 kiam2 tsa1 siong7 bue2 jip8 khi3 hau7 ki1 sik4
2614,li2 khi3 tiam3 li2 na7 tsiah8 liau2 ai3 e7 ki3 tsit4 hoo7 lang5 tsit4 puh4
2615,bo5 li2 jin7 ui5 ing1 kai1 ai3 iong7 siann2 mih4 hong1 huat4 lai5 khan1 sing5 in1 nng7 e5
2616,kam2 u7 lang5 tiau1 kang1 hai7 i1 puah8 loh8 khi3 si7 m7
2617,kiong2 lok8 sia7 e5 sih4 ping5 kui3 i2 ong5 po2 tshuan1na7 si7 koh4 phah4 be7 sing5
2618,khi3 tsit8 e7 be7 kong2 ue7
2619,tsa1 am3 te7 tang7 tsin1 khiong2 poo3
2620,ka1 ki7 loh8 tai5 liau2 au7 suah4 kong2 m7 tsiann5 kau5 ia7 kah4 lang5 ting1 tai5 piau2 ian2 koh4
2621,gua2 tsit4 ma2 khuann3 tshut4 lai5 ah4 tsit4 kan1 tann1 sin5 sian1 tsiah4 u7 tsai5 tiau7 ka7 suann1 siah4 kah4 hiah4 ni7 a2 penn5 ah4 tua7 thau5 a2 ong5 e5 ping5 iu2 an2 ne1 kong2
2622,tai5 uan5 gin2 a2 ti7 lu2 lai5 lu2 kuan5 e5 kau3 iok8 tang1 tiong1 ban7 ban7 a2 be7 ki3 tsit4 ka1 ti7 si7 siann2 lang5
2623,he1 lang5 beh4 ai3 e5 neh4 ui7 siann2 mih8 ka7 tan3 tiau7
2624,sing1 li2 lang5 to7 iong7 kiong5 lik8 e5 phong3 phuh4 ka7 tsui2 kuan3 jip8 khi3 gu5 bah4 lai7 bin7 hui1 siong5 tshi1 tsham2 tsan5 jim2
2625,sat4 bak8 a2 e5 hi5 lan5 u7 nng7 pah4 gua7 phinn3 bah4 tsit4 tshinn1 tinn1 ka1 tsiah4 phiann1 tsiah8 tioh8 tshoo1 si1
2626,tshut4 khi3 uah8 thiau3 thiau3 tng2 tshu3 tsiah8 tsit8 e7 si2 khiau3 khiau3
2627,iong7 Amis tsok8 gi2 sia2 e5 beh4 thong1 ti1 tsok8 jin5 lai5 nia2 thoo2 te7 khuan5 li7 tsing3 bing5 su1 e5 kong1 bun5
2628,beh4 an2 tsuann2
2629,bo5
2630,tsit4 ma2 u7 gua7 tse7 lang5 tioh8 a1 hing5 kuann1 iam7
2631,tai7 tsi3 na2 si7 tshin1 tshiunn7 i1 kong2 e5 hit4 khuan2
2632,lan5 tit4 li2 koh4 tsiah4 e7 hiau2 siunn7ma2 mah4 tui3 ka1 ti7 e5 ang1 sai3 gin2 a2 tsiah4 ni7 a2 bat4 tai7 tsi3
2633,tsit8 lui2 hue1 goo7 khoo1 hue1 tsit8 lui2 goo7 khoo1
2634,thiann1 kong2 in1 kong1 si1 au7 jit8 am3 si5 ai3 pan7 tsit8 tiunn5 party
2635,gua2 e7 kuai1
2636,bing5 tsai1 tui3 hong1 bo5 kah4 i3 tsit4 tsiong2 tso3 huat4 suah4 ma7 bo5 siunn7 beh4 kai2 pian3
2637,siok4 kuan1 a2 ah4 li2 li2 na2 tse7 tsit4 toh4 lah4
2638,li2 kheh4 hiann1 kng1 si5 peh8 lit8 ka7 gua2 tshua7 jip8 mng5 gua2 iau2 koh4 kheh4 khi3 ti7 leh4 gua7 bin7 leh4 thau1 lai5 am3 khi3
2639,e7 poo1 khi3 tua7 oo5 ban2 i1 tsi2 gooh4 beh4 am3 a2 khi3 thai3 an1 se2 un1 tsuann5 lian5 iu5 lam2 tshia1 tsinn5 sng3 tsai7 lai7 kik8 ke1 tsiah4 kau2 pah4 khoo1 nia5 tsin1 tsiann3 si7 u7 tsiah8 koh4 u7 liah8
2640,tak8 tiau5 goo7 hun1 ling7 gua7 lai7 bin7 u7 tsit8 e5 suan2 hang7 si7 gin2 a2 koo3 su7 lai7 te2 bo5 kho2 ling5 tshut4 hian7 e5 tshiann2 tsi2 tshut4 si7 to2 tsit8 e5 goo7 hun1
2641,suah4 m7 tsai1 leh4 hiam5 sin1 sui2 siunn1 tsio2
2642,si7 iong7 siann2 khuan2 sim1 tsing5 khi3 tso3 i7
2643,sui1 jian5 ko1 too7 i1 nai7 bi2 kok4 e5 tsong1 pi7 Saudi kun1 tui7 lu2 lai5 lu2 u7 ling5 lik8 tsu7 lik8 tsok4 tsian3 ia7 lu2 lai5 lu2 u7 i3 guan7 an2 ne1 tso3
2644,bian2 kiann1 lah4
2645,tsi2 u7 ui3 kai2 pian3 bin7 tui3 sing1 uah8 tiong1 tua7 se3 hang7 tai7 tsi3 e5 boo5 sik4 khai1 si2
2646,gua2 e5 tian7 nau2 kuai3 kuai3 lian5 be7 khi2 li3 Internet
2647,e5 thai3 e7 tsiong5 lai5 m7 bat4 khuann3 kue3 tsit4 e5 lau7 hue3 a2
2648,na7 si7 i2 tsing3 ti7 li7 hai7 e5 kuan1 tiam2 Bouie hun1 sik4
2649,uah4 a1 kam1 a2 lak4 khi3 ah4 lah4
2650,pang3 tshiu2 lah4
2651,kin2 leh4 lah4 kin2 leh4 lah4
2652,i1 kah4 Iran huat4 tian2 kuan1 he7 si7 tsin1 u7 iong2 khi3 e5 tsit8 poo7
2653,tak8 ke1 kong2 u7 sui2 bo5
2654,gun2 ui3 Formosa lai5 e5 lin2 leh4
2655,koo2 tsa2 lang5 kam2 kak4 senn1 ta1 poo1 khah4 iann5 senn1 ta1 boo2
2656,me7 lang5 e5 bing5 tsai1 tui3 hong1 e5 sip8 kuan3 to7 si7 an2 ne1 suah4 tak8 pian3 long2 tong3 be7 tiau5 hong5 me7 e5
2657,ah4 to1 tshui3
2658,gua2 sann1 tsap8 ji7 Giga e5 sui5 sin1 tiap8 phang2 khi3 ah4
2659,li2 tso3 sing1 li2 tng2 lai5 ah4
2660,to1 sia7
